bandit,reward,algorithm
4,3.03351649316894,epsilon-greedy
4,4.960505427633556,epsilon-greedy
4,4.567035517531986,epsilon-greedy
4,3.676873766076751,epsilon-greedy
4,4.891373603922536,epsilon-greedy
4,4.260650407779472,epsilon-greedy
4,5.124324405864442,epsilon-greedy
4,5.136602449510843,epsilon-greedy
4,6.046507122232807,epsilon-greedy
4,4.2119187419872555,epsilon-greedy
4,5.8517020490762235,epsilon-greedy
4,3.228877511717206,epsilon-greedy
4,4.886844684871398,epsilon-greedy
4,3.577207695408753,epsilon-greedy
4,3.6556246197370545,epsilon-greedy
4,3.984358682565563,epsilon-greedy
4,2.342226274296811,epsilon-greedy
4,3.9253375002819855,epsilon-greedy
4,3.455932591723932,epsilon-greedy
4,1.7434061722528118,epsilon-greedy
4,4.752288053839862,epsilon-greedy
4,2.9638873791610694,epsilon-greedy
4,4.090587044440482,epsilon-greedy
4,2.880138532770649,epsilon-greedy
4,4.633984335754755,epsilon-greedy
4,5.700578243158888,epsilon-greedy
4,3.947343544157271,epsilon-greedy
4,3.4154987925293785,epsilon-greedy
4,5.52768494073989,epsilon-greedy
4,2.942184515156662,epsilon-greedy
4,3.8617248900239503,epsilon-greedy
4,3.7266120413047816,epsilon-greedy
4,3.2337469628700126,epsilon-greedy
4,3.3177328362033656,epsilon-greedy
4,4.7695530491276585,epsilon-greedy
4,5.3732065960843585,epsilon-greedy
4,3.0374376249909587,epsilon-greedy
4,4.284689767934879,epsilon-greedy
4,4.806751469350345,epsilon-greedy
4,3.9622536135847874,epsilon-greedy
4,4.780789320865861,epsilon-greedy
4,5.224359621813749,epsilon-greedy
4,3.845552101733778,epsilon-greedy
4,3.97837960039048,epsilon-greedy
4,4.18442507975951,epsilon-greedy
4,3.4155478459294013,epsilon-greedy
4,4.798715307392095,epsilon-greedy
4,4.401466428404644,epsilon-greedy
4,2.5638566533118805,epsilon-greedy
4,1.472311982570535,epsilon-greedy
4,2.523411863854059,epsilon-greedy
4,4.561770835248688,epsilon-greedy
4,4.531134625201025,epsilon-greedy
4,4.419765055868423,epsilon-greedy
4,1.80479369177052,epsilon-greedy
4,6.02494006617221,epsilon-greedy
4,4.958242082171714,epsilon-greedy
4,2.9604464921300693,epsilon-greedy
4,2.598164995923092,epsilon-greedy
4,4.299248201364092,epsilon-greedy
4,4.82893040224069,epsilon-greedy
4,5.554134703919377,epsilon-greedy
4,3.0339226730306197,epsilon-greedy
4,1.7700380247995842,epsilon-greedy
4,1.9749919420755675,epsilon-greedy
4,4.93533497008186,epsilon-greedy
4,4.134870411491188,epsilon-greedy
4,4.1798027728290865,epsilon-greedy
4,3.6962857892961796,epsilon-greedy
4,4.222443631842249,epsilon-greedy
4,3.7152375176784433,epsilon-greedy
4,4.294719168152827,epsilon-greedy
4,2.8626968850798455,epsilon-greedy
4,4.218043765543795,epsilon-greedy
4,4.027259307663728,epsilon-greedy
4,2.9616868638464293,epsilon-greedy
4,6.031688602644122,epsilon-greedy
4,3.9495595949883384,epsilon-greedy
4,4.108636873523998,epsilon-greedy
4,3.369097115071501,epsilon-greedy
4,3.2371343431269635,epsilon-greedy
4,2.8592232755121207,epsilon-greedy
4,5.033061045552157,epsilon-greedy
4,4.1834523531369125,epsilon-greedy
4,3.477497204600053,epsilon-greedy
4,3.4609350037610738,epsilon-greedy
4,4.769397997973775,epsilon-greedy
4,3.0776962555963614,epsilon-greedy
4,5.176760028206879,epsilon-greedy
4,1.4772699932223485,epsilon-greedy
4,3.4289562915934617,epsilon-greedy
4,4.874182396205546,epsilon-greedy
4,3.281765342146288,epsilon-greedy
4,2.580277168277415,epsilon-greedy
4,2.161913346918145,epsilon-greedy
4,3.8762227014631074,epsilon-greedy
4,4.375593218982546,epsilon-greedy
4,4.376427830604063,epsilon-greedy
4,3.9316872461093517,epsilon-greedy
4,2.8221213539033743,epsilon-greedy
4,3.6043953781237685,epsilon-greedy
4,3.1898058241801177,epsilon-greedy
4,3.42766764448953,epsilon-greedy
4,4.238063017500496,epsilon-greedy
4,2.083991383112799,epsilon-greedy
4,5.0700444657470785,epsilon-greedy
4,3.101552494714296,epsilon-greedy
4,4.305129129866437,epsilon-greedy
4,5.877299622139516,epsilon-greedy
4,3.697606606499731,epsilon-greedy
4,3.3942203417916676,epsilon-greedy
4,4.62623009108668,epsilon-greedy
4,4.697038495264943,epsilon-greedy
4,4.917645494231332,epsilon-greedy
4,3.093431850654378,epsilon-greedy
4,4.8328129068770656,epsilon-greedy
4,3.0471849207933017,epsilon-greedy
4,4.992748551781073,epsilon-greedy
4,4.634727894050256,epsilon-greedy
4,5.545070206296126,epsilon-greedy
4,4.526808261910513,epsilon-greedy
4,3.234739989030096,epsilon-greedy
4,5.849691628027331,epsilon-greedy
4,3.7429305139727105,epsilon-greedy
4,4.5067201020899015,epsilon-greedy
4,4.496525181116697,epsilon-greedy
4,5.663763943928691,epsilon-greedy
4,4.033111610249252,epsilon-greedy
4,4.646008203165239,epsilon-greedy
4,3.4261073022061526,epsilon-greedy
4,4.229652997189932,epsilon-greedy
4,2.5165839538468093,epsilon-greedy
4,3.1845878410401416,epsilon-greedy
4,4.359721895463908,epsilon-greedy
4,4.213154402220039,epsilon-greedy
4,2.692114702571188,epsilon-greedy
4,1.7468168881435657,epsilon-greedy
4,4.01914237913017,epsilon-greedy
4,5.226743715418172,epsilon-greedy
4,4.453838675829643,epsilon-greedy
4,3.7429802525982447,epsilon-greedy
4,5.745933799256996,epsilon-greedy
4,5.102651736077262,epsilon-greedy
4,4.395518966668488,epsilon-greedy
4,4.348790109562972,epsilon-greedy
4,4.434767053981176,epsilon-greedy
4,5.313798572876278,epsilon-greedy
4,5.637993614109196,epsilon-greedy
4,3.4254934327511517,epsilon-greedy
4,5.959764343243588,epsilon-greedy
4,4.288396258861922,epsilon-greedy
4,5.456084514378496,epsilon-greedy
4,2.5598619328930017,epsilon-greedy
4,3.577420641398301,epsilon-greedy
4,3.877095823954627,epsilon-greedy
4,5.975361270619923,epsilon-greedy
4,4.481571071876457,epsilon-greedy
4,5.274234889625375,epsilon-greedy
4,3.6843987911429914,epsilon-greedy
4,3.623804956936415,epsilon-greedy
4,4.064693525094082,epsilon-greedy
4,4.091611917891267,epsilon-greedy
4,2.4716200085910947,epsilon-greedy
4,2.0976709067268855,epsilon-greedy
4,4.386537408750327,epsilon-greedy
4,4.07305390200163,epsilon-greedy
4,3.869905907157684,epsilon-greedy
4,2.070819741551197,epsilon-greedy
4,3.878134847548432,epsilon-greedy
4,5.300445620100871,epsilon-greedy
4,2.295225071101191,epsilon-greedy
4,1.6796923131901602,epsilon-greedy
4,4.80666925640095,epsilon-greedy
4,3.1781877432298944,epsilon-greedy
4,3.210887606469227,epsilon-greedy
4,5.712390590561389,epsilon-greedy
4,5.71936924693289,epsilon-greedy
4,4.1344184133416295,epsilon-greedy
4,3.845128556040871,epsilon-greedy
4,4.733789734620011,epsilon-greedy
4,2.8345482695540136,epsilon-greedy
4,4.094783770743753,epsilon-greedy
4,3.2675576130993793,epsilon-greedy
4,5.5969740296845085,epsilon-greedy
4,4.525611253009984,epsilon-greedy
4,4.199865411629008,epsilon-greedy
4,7.559597937932363,epsilon-greedy
4,3.7895243621033545,epsilon-greedy
4,4.980817694253456,epsilon-greedy
4,2.6576488115732424,epsilon-greedy
4,5.53895787630387,epsilon-greedy
4,3.0391656285330546,epsilon-greedy
4,3.594729022682641,epsilon-greedy
4,2.8814055268354295,epsilon-greedy
4,5.62247778339745,epsilon-greedy
4,3.021864733138721,epsilon-greedy
4,4.152535686213566,epsilon-greedy
4,4.356544026608583,epsilon-greedy
4,3.498997728853657,epsilon-greedy
4,3.3779481521096093,epsilon-greedy
4,3.1850155361100874,epsilon-greedy
4,4.137038868850077,epsilon-greedy
4,4.679411052137257,epsilon-greedy
4,4.400234236628961,epsilon-greedy
4,3.945655898303904,epsilon-greedy
4,4.3504942590816125,epsilon-greedy
4,4.019961665472938,epsilon-greedy
4,3.100632433689312,epsilon-greedy
4,1.5404168368931757,epsilon-greedy
4,3.1464068969339296,epsilon-greedy
4,2.939938630814642,epsilon-greedy
4,2.7587265115963615,epsilon-greedy
4,2.5586355730805526,epsilon-greedy
4,3.1093576798616556,epsilon-greedy
4,3.6110133382385117,epsilon-greedy
4,2.410386937358603,epsilon-greedy
4,2.1711593175063904,epsilon-greedy
4,4.368991462460777,epsilon-greedy
4,5.757025024610981,epsilon-greedy
4,4.141123297650205,epsilon-greedy
4,2.6091340725890877,epsilon-greedy
4,3.206689354356474,epsilon-greedy
4,3.2482051543597965,epsilon-greedy
4,4.027175182612453,epsilon-greedy
4,3.7475348280555556,epsilon-greedy
4,4.551354167553383,epsilon-greedy
4,2.7712319094139497,epsilon-greedy
4,2.6085281865466805,epsilon-greedy
4,4.956210160045172,epsilon-greedy
4,5.934726358120231,epsilon-greedy
4,4.090718740734213,epsilon-greedy
4,3.871209727093289,epsilon-greedy
4,2.5938897230361615,epsilon-greedy
4,4.874855940014838,epsilon-greedy
4,5.329235433298406,epsilon-greedy
4,2.388615192052754,epsilon-greedy
4,2.2280645508852976,epsilon-greedy
4,4.933570982252412,epsilon-greedy
4,4.7203486161439585,epsilon-greedy
4,2.9063585790366844,epsilon-greedy
4,3.369640520199968,epsilon-greedy
4,4.482441546565619,epsilon-greedy
4,3.218882004174621,epsilon-greedy
4,5.633162828269301,epsilon-greedy
4,3.4332816585623562,epsilon-greedy
4,4.466793839268416,epsilon-greedy
4,4.323599910553053,epsilon-greedy
4,3.9644218341122763,epsilon-greedy
4,4.483704461561999,epsilon-greedy
4,4.111222911197599,epsilon-greedy
4,3.3166429026362674,epsilon-greedy
4,3.9499540543147362,epsilon-greedy
4,6.429755935481392,epsilon-greedy
4,4.1167618310680245,epsilon-greedy
4,5.3676317292043105,epsilon-greedy
4,3.7644303641269654,epsilon-greedy
4,3.170300509975541,epsilon-greedy
4,3.8167507531751816,epsilon-greedy
4,2.7841430852522393,epsilon-greedy
4,4.529624804303875,epsilon-greedy
4,3.446067273315283,epsilon-greedy
4,5.023282796405982,epsilon-greedy
4,3.1960577680565905,epsilon-greedy
4,6.497910483944082,epsilon-greedy
4,6.287231434241491,epsilon-greedy
4,3.7511285107908496,epsilon-greedy
4,1.9289033935540507,epsilon-greedy
4,3.804085517951299,epsilon-greedy
4,1.6135433690415404,epsilon-greedy
4,2.9664984810057566,epsilon-greedy
4,4.2963104165180095,epsilon-greedy
4,2.4248230092772367,epsilon-greedy
4,2.6510285581597826,epsilon-greedy
4,5.134708427364851,epsilon-greedy
4,3.3906545732551985,epsilon-greedy
4,4.56310378045325,epsilon-greedy
4,4.637196204574025,epsilon-greedy
4,4.596944849888959,epsilon-greedy
4,1.18404060205149,epsilon-greedy
4,3.668593076947862,epsilon-greedy
4,2.129615010779043,epsilon-greedy
4,4.701404394394912,epsilon-greedy
4,3.040017797536887,epsilon-greedy
4,3.1580204346609664,epsilon-greedy
4,4.495304940758741,epsilon-greedy
4,3.5936484965940365,epsilon-greedy
4,4.107178675794919,epsilon-greedy
4,4.5445441565773885,epsilon-greedy
4,4.980060104421698,epsilon-greedy
4,3.098413939566287,epsilon-greedy
4,2.1233811082397134,epsilon-greedy
4,4.487000552071399,epsilon-greedy
4,2.238326606510091,epsilon-greedy
4,3.9569364299441476,epsilon-greedy
4,4.7707141206372174,epsilon-greedy
4,4.805608293976733,epsilon-greedy
4,4.144348354205162,epsilon-greedy
4,3.6002683837183924,epsilon-greedy
4,3.505941219461958,epsilon-greedy
4,4.328225730690756,epsilon-greedy
4,3.6078825558588,epsilon-greedy
4,3.754048273605268,epsilon-greedy
4,4.216618193268514,epsilon-greedy
4,2.8253946909390706,epsilon-greedy
4,4.795074194756635,epsilon-greedy
4,4.001338116587963,epsilon-greedy
4,4.204722937300208,epsilon-greedy
4,3.7361622968915364,epsilon-greedy
4,3.832044965382793,epsilon-greedy
4,3.730988704555045,epsilon-greedy
4,3.095384006555037,epsilon-greedy
4,3.3255281220967037,epsilon-greedy
4,5.37268977324883,epsilon-greedy
4,3.991322963298135,epsilon-greedy
4,4.260076375673077,epsilon-greedy
4,2.7199703258173527,epsilon-greedy
4,4.326327852487664,epsilon-greedy
4,4.595676290119529,epsilon-greedy
4,3.218071774476953,epsilon-greedy
4,4.756155747234079,epsilon-greedy
4,3.4752598326150532,epsilon-greedy
4,3.3388336763734774,epsilon-greedy
4,2.6407964485003563,epsilon-greedy
4,2.875477529951287,epsilon-greedy
4,3.0065401849749214,epsilon-greedy
4,5.5190660043733235,epsilon-greedy
4,3.0845027209244558,epsilon-greedy
4,4.309126028313185,epsilon-greedy
4,5.657623988200214,epsilon-greedy
4,4.19031225860178,epsilon-greedy
4,3.0375548502315093,epsilon-greedy
4,2.3412640732462067,epsilon-greedy
4,4.466483883127141,epsilon-greedy
4,3.1821282730609024,epsilon-greedy
4,5.523496970503519,epsilon-greedy
4,4.982426086006711,epsilon-greedy
4,3.60703688387473,epsilon-greedy
4,3.0445421211255512,epsilon-greedy
4,3.731489718907429,epsilon-greedy
4,3.4359666192223903,epsilon-greedy
4,3.1181412101355246,epsilon-greedy
4,6.188493399361793,epsilon-greedy
4,4.785680945501908,epsilon-greedy
4,3.489099284936262,epsilon-greedy
4,4.782097748718479,epsilon-greedy
4,2.91348527902325,epsilon-greedy
4,4.290897773587062,epsilon-greedy
4,1.7906154594481754,epsilon-greedy
4,3.6845762787811602,epsilon-greedy
4,3.6585736737011185,epsilon-greedy
4,2.755231219379297,epsilon-greedy
4,3.678295040209626,epsilon-greedy
4,2.931241126277546,epsilon-greedy
4,3.5188579861132667,epsilon-greedy
4,4.095832563195013,epsilon-greedy
4,5.306016992028238,epsilon-greedy
4,2.8827291397788004,epsilon-greedy
4,5.379487930259414,epsilon-greedy
4,4.271916570033747,epsilon-greedy
4,3.1539130768080126,epsilon-greedy
4,5.350569146983925,epsilon-greedy
4,4.817147357859624,epsilon-greedy
4,4.147152662106468,epsilon-greedy
4,3.6689538371720283,epsilon-greedy
4,1.8109242332383988,epsilon-greedy
4,3.723808315338585,epsilon-greedy
4,4.177458155254835,epsilon-greedy
4,5.073208345661522,epsilon-greedy
4,4.7819486666600275,epsilon-greedy
4,5.374744684180204,epsilon-greedy
4,3.3158435720994524,epsilon-greedy
4,4.126982092708632,epsilon-greedy
4,4.939687775664816,epsilon-greedy
4,3.917399712749746,epsilon-greedy
4,1.8414178203735267,epsilon-greedy
4,3.5488384808540543,epsilon-greedy
4,1.7897520882753435,epsilon-greedy
4,0.9584851311040969,epsilon-greedy
4,2.646257054364821,epsilon-greedy
4,4.130335940309167,epsilon-greedy
4,2.812653893927799,epsilon-greedy
4,5.655298040549105,epsilon-greedy
4,2.9191681321960967,epsilon-greedy
4,3.752924973694085,epsilon-greedy
4,4.452991267413557,epsilon-greedy
4,2.227844060378478,epsilon-greedy
4,4.227643260065192,epsilon-greedy
4,3.9151345920526146,epsilon-greedy
4,3.964289341756209,epsilon-greedy
4,4.636290457882958,epsilon-greedy
4,4.297698901120053,epsilon-greedy
4,3.871386278800483,epsilon-greedy
4,4.724724739399679,epsilon-greedy
4,3.998369980963797,epsilon-greedy
4,3.9446642879719485,epsilon-greedy
4,3.733523507890204,epsilon-greedy
4,4.269941489078092,epsilon-greedy
4,3.8525471559143614,epsilon-greedy
4,2.6868782151455415,epsilon-greedy
4,2.9876123147750286,epsilon-greedy
4,4.298729797752658,epsilon-greedy
4,4.107795605873254,epsilon-greedy
4,2.760945073226125,epsilon-greedy
4,2.603323026519768,epsilon-greedy
4,2.7685084766632855,epsilon-greedy
4,3.5046768478471666,epsilon-greedy
4,3.6199761312154948,epsilon-greedy
4,3.760315353005084,epsilon-greedy
4,2.369827749959602,epsilon-greedy
4,3.9004349624443937,epsilon-greedy
4,3.6986484193968354,epsilon-greedy
4,4.316688095192874,epsilon-greedy
4,3.827135892455271,epsilon-greedy
4,4.6475848600116345,epsilon-greedy
4,4.384994024550429,epsilon-greedy
4,3.8038877795100436,epsilon-greedy
4,4.9770601551557965,epsilon-greedy
4,4.968762894961746,epsilon-greedy
4,4.079473008279485,epsilon-greedy
4,2.3385940496028974,epsilon-greedy
4,3.638618231299711,epsilon-greedy
4,5.764243967503802,epsilon-greedy
4,4.020932636908004,epsilon-greedy
4,4.35905678063558,epsilon-greedy
4,4.40485703594988,epsilon-greedy
4,3.723921901823171,epsilon-greedy
4,3.7513818198613516,epsilon-greedy
4,3.9201856016232695,epsilon-greedy
4,3.0146467505984,epsilon-greedy
4,4.501934590889342,epsilon-greedy
4,2.2927149969313065,epsilon-greedy
4,3.677694651880875,epsilon-greedy
4,2.5098859814927037,epsilon-greedy
4,4.728379412093017,epsilon-greedy
4,2.9443162164913828,epsilon-greedy
4,3.4313024885567467,epsilon-greedy
4,4.722939979821706,epsilon-greedy
4,4.929057038094636,epsilon-greedy
4,4.349653458004614,epsilon-greedy
4,2.424994824287233,epsilon-greedy
4,4.958318727689287,epsilon-greedy
4,3.5909856132847793,epsilon-greedy
4,4.811913804618099,epsilon-greedy
4,2.5630493468417193,epsilon-greedy
4,5.691015527075286,epsilon-greedy
4,4.4614044373267445,epsilon-greedy
4,4.089235041181703,epsilon-greedy
4,3.4273821954753396,epsilon-greedy
4,5.574499469127174,epsilon-greedy
4,5.000453400852598,epsilon-greedy
4,5.718481276859306,epsilon-greedy
4,3.86520423463985,epsilon-greedy
4,4.629178466495151,epsilon-greedy
4,3.088931021950733,epsilon-greedy
4,4.527200146635671,epsilon-greedy
4,3.811402528248987,epsilon-greedy
4,3.737276237008763,epsilon-greedy
4,3.2197570397548168,epsilon-greedy
4,3.258668887847122,epsilon-greedy
4,4.2095980671558895,epsilon-greedy
4,4.530324828990314,epsilon-greedy
4,3.6863513670206016,epsilon-greedy
4,4.622533838378867,epsilon-greedy
4,3.6965701598197436,epsilon-greedy
4,3.823769859313964,epsilon-greedy
4,3.3096699723085017,epsilon-greedy
4,4.795854514212135,epsilon-greedy
4,4.693766350787685,epsilon-greedy
4,5.278158214792006,epsilon-greedy
4,3.459533335489109,epsilon-greedy
4,2.9332248965185896,epsilon-greedy
4,3.2423758940116767,epsilon-greedy
4,4.208517886330705,epsilon-greedy
4,4.524616604976771,epsilon-greedy
4,2.708044237907364,epsilon-greedy
4,6.050470091548502,epsilon-greedy
4,3.7171897928652293,epsilon-greedy
4,3.9735663567876878,epsilon-greedy
4,2.336722230716277,epsilon-greedy
4,5.513087577119105,epsilon-greedy
4,4.974997117260925,epsilon-greedy
4,4.195902957523576,epsilon-greedy
4,4.500055608263518,epsilon-greedy
4,3.9653652333333316,epsilon-greedy
4,5.0863735732548045,epsilon-greedy
4,3.4067096099546523,epsilon-greedy
4,3.9135781982212867,epsilon-greedy
4,2.7878305401388825,epsilon-greedy
4,4.627216694550368,epsilon-greedy
4,4.449719225488591,epsilon-greedy
4,1.0159667046737186,epsilon-greedy
4,2.6329879601571147,epsilon-greedy
4,4.254847459408321,epsilon-greedy
4,1.2989861112058851,epsilon-greedy
4,4.211402886319009,epsilon-greedy
4,2.674190843037236,epsilon-greedy
4,5.128323655569261,epsilon-greedy
4,4.079851182693507,epsilon-greedy
4,3.6323500820026005,epsilon-greedy
4,5.085755586032027,epsilon-greedy
4,1.2192880123374397,epsilon-greedy
4,3.6693170274364024,epsilon-greedy
4,4.947071583333731,epsilon-greedy
4,2.66324913023685,epsilon-greedy
4,3.2553148674844232,epsilon-greedy
4,4.254004448228109,epsilon-greedy
4,5.221649181092774,epsilon-greedy
4,2.039604393215649,epsilon-greedy
4,3.1898472028825173,epsilon-greedy
4,4.011968760362745,epsilon-greedy
4,5.0538720287784535,epsilon-greedy
4,3.660295994276288,epsilon-greedy
4,3.234713087079122,epsilon-greedy
4,4.611641701418278,epsilon-greedy
4,2.8396608385486077,epsilon-greedy
4,3.8479878314827807,epsilon-greedy
4,1.523033544401391,epsilon-greedy
4,2.597133443410513,epsilon-greedy
4,1.914856889389827,epsilon-greedy
4,4.567214292055642,epsilon-greedy
4,3.405804714240208,epsilon-greedy
4,2.9339425200307705,epsilon-greedy
4,4.455724575703966,epsilon-greedy
4,3.428422073866966,epsilon-greedy
4,3.940729454436698,epsilon-greedy
4,5.153997835545686,epsilon-greedy
4,4.9558127525975415,epsilon-greedy
4,4.614765508509075,epsilon-greedy
4,3.917260309273582,epsilon-greedy
4,4.449969213812742,epsilon-greedy
4,2.852783081886953,epsilon-greedy
4,5.341496322940374,epsilon-greedy
4,5.067755583166412,epsilon-greedy
4,2.757128945633136,epsilon-greedy
4,2.648436077618153,epsilon-greedy
4,3.168679141165866,epsilon-greedy
4,3.2836170834229206,epsilon-greedy
4,3.847183438356704,epsilon-greedy
4,3.948350746287987,epsilon-greedy
4,3.169774384622147,epsilon-greedy
4,4.562623208371703,epsilon-greedy
4,3.40590786996018,epsilon-greedy
4,4.085365865811652,epsilon-greedy
4,3.366808674100994,epsilon-greedy
4,3.7776328314887424,epsilon-greedy
4,2.8229213194235734,epsilon-greedy
4,2.7146670280625607,epsilon-greedy
4,3.534973388657009,epsilon-greedy
4,4.68920140571519,epsilon-greedy
4,6.246166906839489,epsilon-greedy
4,3.715055777301535,epsilon-greedy
4,2.9811001724331887,epsilon-greedy
4,2.278994409170676,epsilon-greedy
4,4.014107917804476,epsilon-greedy
4,4.0048757822075025,epsilon-greedy
4,3.1731854890466806,epsilon-greedy
4,3.5742818684745785,epsilon-greedy
4,3.375741695147444,epsilon-greedy
4,4.016137968380545,epsilon-greedy
4,4.888676106941973,epsilon-greedy
4,3.8494124053718974,epsilon-greedy
4,1.6675569334830564,epsilon-greedy
4,3.5454088193338777,epsilon-greedy
4,4.2095675761535505,epsilon-greedy
4,4.261486612288631,epsilon-greedy
4,2.178191726997314,epsilon-greedy
4,5.349569732281099,epsilon-greedy
4,4.920879141998966,epsilon-greedy
4,5.2937775719763955,epsilon-greedy
4,4.873192514978273,epsilon-greedy
4,3.950169126616155,epsilon-greedy
4,4.957816043920832,epsilon-greedy
4,4.659966301704587,epsilon-greedy
4,4.1517296316033425,epsilon-greedy
4,4.018504013368162,epsilon-greedy
4,4.776440936638748,epsilon-greedy
4,3.8485054994056633,epsilon-greedy
4,3.9845657136847,epsilon-greedy
4,3.3764097927925736,epsilon-greedy
4,4.948406606242055,epsilon-greedy
4,2.552318849234696,epsilon-greedy
4,3.782005177106695,epsilon-greedy
4,4.6056476792336305,epsilon-greedy
4,3.7766904428859798,epsilon-greedy
4,3.124750853194485,epsilon-greedy
4,3.053155422967411,epsilon-greedy
4,5.233645330238854,epsilon-greedy
4,2.6453771626438356,epsilon-greedy
4,4.627811109959449,epsilon-greedy
4,3.4309885099085666,epsilon-greedy
4,3.6599595624786594,epsilon-greedy
4,5.37603965347341,epsilon-greedy
4,4.122299679670534,epsilon-greedy
4,4.71131529499135,epsilon-greedy
4,3.442118343928038,epsilon-greedy
4,4.763542475520938,epsilon-greedy
4,3.211875852345102,epsilon-greedy
4,4.099367527242051,epsilon-greedy
4,4.871411275741349,epsilon-greedy
4,2.7844348598994664,epsilon-greedy
4,3.980651656157796,epsilon-greedy
4,6.742424236495811,epsilon-greedy
4,4.084966397556901,epsilon-greedy
4,3.4146300555078613,epsilon-greedy
4,4.357093341646015,epsilon-greedy
4,4.043629190913791,epsilon-greedy
4,4.386417873074529,epsilon-greedy
4,3.999132863616712,epsilon-greedy
4,4.882530234659156,epsilon-greedy
4,2.932680488776565,epsilon-greedy
4,2.7489776271947415,epsilon-greedy
4,3.184312965814864,epsilon-greedy
4,4.171911489652827,epsilon-greedy
4,3.3987234929291557,epsilon-greedy
4,3.6907412925435965,epsilon-greedy
4,2.971612681709815,epsilon-greedy
4,4.145788666594064,epsilon-greedy
4,2.642759416964143,epsilon-greedy
4,4.259040258333574,epsilon-greedy
4,5.201928651608227,epsilon-greedy
4,5.778037371160864,epsilon-greedy
4,4.553777555700497,epsilon-greedy
4,4.382644662003797,epsilon-greedy
4,2.7929579699734655,epsilon-greedy
4,2.664366719495729,epsilon-greedy
4,1.8852229298614658,epsilon-greedy
4,3.34739841566679,epsilon-greedy
4,4.2134164570431265,epsilon-greedy
4,3.6159292873006463,epsilon-greedy
4,4.691214206963932,epsilon-greedy
4,4.409637920945851,epsilon-greedy
4,2.6161294755884343,epsilon-greedy
4,6.263448813748428,epsilon-greedy
4,3.747208444619245,epsilon-greedy
4,4.614530063077725,epsilon-greedy
4,3.8552786422493392,epsilon-greedy
4,2.793982446542294,epsilon-greedy
4,5.194084100542435,epsilon-greedy
4,5.728012104435071,epsilon-greedy
4,3.477412129062394,epsilon-greedy
4,5.42338287676553,epsilon-greedy
4,4.315111790157435,epsilon-greedy
4,3.2406985954916996,epsilon-greedy
4,4.743726257698373,epsilon-greedy
4,3.8889720568512773,epsilon-greedy
4,4.748197419067594,epsilon-greedy
4,6.009635199416571,epsilon-greedy
4,4.265268508880115,epsilon-greedy
4,3.998797666460993,epsilon-greedy
4,4.177874592549129,epsilon-greedy
4,2.197298555706575,epsilon-greedy
4,3.104142135823932,epsilon-greedy
4,4.431914444044256,epsilon-greedy
4,3.6841445367862997,epsilon-greedy
4,4.375520667447964,epsilon-greedy
4,4.220122696640284,epsilon-greedy
4,3.49542762216725,epsilon-greedy
4,3.090271469490625,epsilon-greedy
4,4.797045761633495,epsilon-greedy
4,3.4010797168564615,epsilon-greedy
4,3.3315134993856472,epsilon-greedy
4,3.36135062974339,epsilon-greedy
4,2.4748195857267765,epsilon-greedy
4,3.896293839187512,epsilon-greedy
4,4.672289538654918,epsilon-greedy
4,2.1807843676117518,epsilon-greedy
4,4.608703620443549,epsilon-greedy
4,5.560421189939591,epsilon-greedy
4,3.7519675509559773,epsilon-greedy
4,2.4847179068627785,epsilon-greedy
4,3.409726268188457,epsilon-greedy
4,3.8183150719619565,epsilon-greedy
4,3.2219244343349382,epsilon-greedy
4,3.3135810018754634,epsilon-greedy
4,3.5868113494677623,epsilon-greedy
4,5.156714268697332,epsilon-greedy
4,4.260166965602567,epsilon-greedy
4,1.5169395753055133,epsilon-greedy
4,3.4951434662459135,epsilon-greedy
4,5.034763881974672,epsilon-greedy
4,4.84141689940623,epsilon-greedy
4,1.387190895851277,epsilon-greedy
4,2.1190218881438163,epsilon-greedy
4,5.483465716741586,epsilon-greedy
4,2.3868071834240974,epsilon-greedy
4,4.272396435853951,epsilon-greedy
4,4.050031620167794,epsilon-greedy
4,1.741588592803632,epsilon-greedy
4,3.0450649972140305,epsilon-greedy
4,2.9477434855980857,epsilon-greedy
4,4.415023616878799,epsilon-greedy
4,5.318570307405528,epsilon-greedy
4,3.607147209809085,epsilon-greedy
4,5.121376204029659,epsilon-greedy
4,5.099781623768925,epsilon-greedy
4,3.0772963068034302,epsilon-greedy
4,2.6366729568258735,epsilon-greedy
4,4.488599919311674,epsilon-greedy
4,5.919794562469005,epsilon-greedy
4,5.5681483740007955,epsilon-greedy
4,5.288115747783778,epsilon-greedy
4,5.631332258925715,epsilon-greedy
4,4.277546278427249,epsilon-greedy
4,3.7208689954823813,epsilon-greedy
4,3.9117915445236258,epsilon-greedy
4,3.5717210471278573,epsilon-greedy
4,3.519808085335087,epsilon-greedy
4,4.021029556013302,epsilon-greedy
4,4.191943163999593,epsilon-greedy
4,4.443209653928497,epsilon-greedy
4,3.445957211163363,epsilon-greedy
4,5.562161759985212,epsilon-greedy
4,5.02994724031008,epsilon-greedy
4,4.566627780830749,epsilon-greedy
4,4.059062283608272,epsilon-greedy
4,2.76159981646332,epsilon-greedy
4,5.526291380948487,epsilon-greedy
4,3.4993613742154333,epsilon-greedy
4,3.2261848172674266,epsilon-greedy
4,3.096159636987143,epsilon-greedy
4,4.222622144992976,epsilon-greedy
4,5.034302388364642,epsilon-greedy
4,3.7921466494946072,epsilon-greedy
